,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
10371,23131,4bb53779ef159c74c77874f7,-420,33.396953,-112.125137,Home (private),Phoenix,US,4:38:37,2013330,2013/3/30 4:38,Residence,7,33.447427633663374,-112.1794503861386,6,7,-1,2013-03-30 04:38:00,2013-03-29 21:38:00
21352,81198,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,4:39:00,2013330,2013/3/30 4:39,Travel & Transport,6,33.41852281040892,-111.98156154646841,3,6,-1,2013-03-30 04:39:00,2013-03-29 21:39:00
17515,54867,4bf17980ef99c9b685595b42,-420,33.50646,-112.073646,Theater,Phoenix,US,4:39:28,2013330,2013/3/30 4:39,Arts & Entertainment,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-03-30 04:39:00,2013-03-29 21:39:00
11949,27582,4b330133f964a520f41625e3,-420,33.533435,-112.260743,Bar,Phoenix,US,4:43:17,2013330,2013/3/30 4:43,Nightlife Spot,0,33.5040619112426,-112.25862841420118,7,0,-1,2013-03-30 04:43:00,2013-03-29 21:43:00
8721,18625,4b003135f964a520553b22e3,-420,33.58138,-112.131998,Mexican Restaurant,Phoenix,US,4:45:51,2013330,2013/3/30 4:45,Food,2,33.5951913539823,-112.15487550884956,7,0,-1,2013-03-30 04:45:00,2013-03-29 21:45:00
11093,24989,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,4:55:21,2013330,2013/3/30 4:55,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,4,-1,2013-03-30 04:55:00,2013-03-29 21:55:00
34038,233458,5143ef21e4b0cec0728dd800,-420,33.55953,-112.280129,Home (private),Phoenix,US,5:00:02,2013330,2013/3/30 5:00,Residence,0,33.5040619112426,-112.25862841420118,2,0,-1,2013-03-30 05:00:00,2013-03-29 22:00:00
31635,190464,513fbb3be4b0f3cc424fef29,-420,33.527529,-112.053599,Home (private),Phoenix,US,5:37:38,2013330,2013/3/30 5:37,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-30 05:37:00,2013-03-29 22:37:00
6483,12164,4ace7c67f964a520d2d020e3,-420,33.65412,-112.151291,Convenience Store,Phoenix,US,5:50:39,2013330,2013/3/30 5:50,Shop & Service,2,33.5951913539823,-112.15487550884956,3,8,5,2013-03-30 05:50:00,2013-03-29 22:50:00
10905,24268,4ae4eff0f964a5208e9f21e3,-420,33.479456,-112.00068,Department Store,Phoenix,US,5:53:48,2013330,2013/3/30 5:53,Shop & Service,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-03-30 05:53:00,2013-03-29 22:53:00
29182,157710,51567ddde4b0c35fc5362c55,-420,33.379603,-112.160906,Home (private),Phoenix,US,5:55:12,2013330,2013/3/30 5:55,Residence,7,33.447427633663374,-112.1794503861386,6,4,7,2013-03-30 05:55:00,2013-03-29 22:55:00
21110,76582,414b7a80f964a520d01c1fe3,-420,33.500469,-112.074053,Coffee Shop,Phoenix,US,6:03:58,2013330,2013/3/30 6:03,Drink,4,33.52096371989529,-112.0698587486911,4,1,-1,2013-03-30 06:03:00,2013-03-29 23:03:00
1359,168,4d79c272f29ab60c2311f20a,-420,33.501775,-112.077445,Home (private),Phoenix,US,6:18:23,2013330,2013/3/30 6:18,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-30 06:18:00,2013-03-29 23:18:00
19231,64249,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,6:20:07,2013330,2013/3/30 6:20,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,1,-1,2013-03-30 06:20:00,2013-03-29 23:20:00
10120,22431,4a358186f964a520139d1fe3,-420,33.637685999999995,-112.18734,Sports Bar,Phoenix,US,6:21:23,2013330,2013/3/30 6:21,Nightlife Spot,2,33.5951913539823,-112.15487550884956,5,8,2,2013-03-30 06:21:00,2013-03-29 23:21:00
8722,18625,4c59fa4304f9be9ab6b9f060,-420,33.467991999999995,-112.112292,Strip Club,Phoenix,US,6:30:59,2013330,2013/3/30 6:30,Nightlife Spot,3,33.459221058139526,-112.07305906104652,7,0,-1,2013-03-30 06:30:00,2013-03-29 23:30:00
24932,110058,413ba880f964a520a11b1fe3,-420,33.612761,-112.012525,Bar,Phoenix,US,6:32:56,2013330,2013/3/30 6:32,Nightlife Spot,5,33.60813345192308,-111.99399652884615,6,5,-1,2013-03-30 06:32:00,2013-03-29 23:32:00
24933,110058,50305387e4b07f473a4604e0,-420,33.613049,-112.012248,Music Venue,Phoenix,US,6:33:23,2013330,2013/3/30 6:33,Arts & Entertainment,5,33.60813345192308,-111.99399652884615,6,5,-1,2013-03-30 06:33:00,2013-03-29 23:33:00
11950,27582,4bedde694daaa5939c5e8f61,-420,33.533498,-112.260511,Mexican Restaurant,Phoenix,US,6:46:53,2013330,2013/3/30 6:46,Food,0,33.5040619112426,-112.25862841420118,7,0,-1,2013-03-30 06:46:00,2013-03-29 23:46:00
10121,22431,4bc00e3a461576b012bf7932,-420,33.639099,-112.190156,Bar,Phoenix,US,7:06:47,2013330,2013/3/30 7:06,Nightlife Spot,2,33.5951913539823,-112.15487550884956,5,8,2,2013-03-30 07:06:00,2013-03-30 00:06:00
27711,140077,503ffecae4b0379866a02af4,-420,33.622475,-112.194725,Pub,Phoenix,US,7:09:42,2013330,2013/3/30 7:09,Nightlife Spot,2,33.5951913539823,-112.15487550884956,6,8,-1,2013-03-30 07:09:00,2013-03-30 00:09:00
26093,120582,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,7:37:20,2013330,2013/3/30 7:37,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,4,-1,2013-03-30 07:37:00,2013-03-30 00:37:00
16824,50807,4db61e645da3a76f446076d3,-420,33.461819,-112.005905,Home (private),Phoenix,US,7:40:46,2013330,2013/3/30 7:40,Residence,1,33.4931607434555,-112.00071044502614,8,1,-1,2013-03-30 07:40:00,2013-03-30 00:40:00
18609,60770,4b9dd265f964a52014bf36e3,-420,33.641686,-112.100171,Mexican Restaurant,Phoenix,US,7:51:38,2013330,2013/3/30 7:51,Food,8,33.64824537209302,-112.09229006976744,2,8,-1,2013-03-30 07:51:00,2013-03-30 00:51:00
11903,26632,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,8:38:48,2013330,2013/3/30 8:38,Nightlife Spot,4,33.52096371989529,-112.0698587486911,6,0,-1,2013-03-30 08:38:00,2013-03-30 01:38:00
1360,168,4f0bffb4e4b0baf8306c49d7,-420,33.501437,-112.07413,Field,Phoenix,US,8:38:55,2013330,2013/3/30 8:38,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-30 08:38:00,2013-03-30 01:38:00
25034,110706,4bc581055935c9b61002a6d2,-420,33.475357,-111.98655,Breakfast Spot,Phoenix,US,8:42:25,2013330,2013/3/30 8:42,Food,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-03-30 08:42:00,2013-03-30 01:42:00
10906,24268,4fcdbf2ae4b0231f2c9f71ed,-420,33.472479,-112.005905,Home (private),Phoenix,US,8:55:28,2013330,2013/3/30 8:55,Residence,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-03-30 08:55:00,2013-03-30 01:55:00
6484,12164,4c7828ec748cb71390fb3568,-420,33.622829,-112.113214,Home (private),Phoenix,US,8:58:34,2013330,2013/3/30 8:58,Residence,8,33.64824537209302,-112.09229006976744,3,8,5,2013-03-30 08:58:00,2013-03-30 01:58:00
6485,12164,4e174cf07d8b8af913821f07,-420,33.620373,-112.118053,Residential Building (Apartment / Condo),Phoenix,US,8:58:41,2013330,2013/3/30 8:58,Residence,8,33.64824537209302,-112.09229006976744,3,8,5,2013-03-30 08:58:00,2013-03-30 01:58:00
25035,110706,4cd78a4689eb6dcbfb08361e,-420,33.461819,-112.005905,Home (private),Phoenix,US,9:31:08,2013330,2013/3/30 9:31,Residence,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-03-30 09:31:00,2013-03-30 02:31:00
8720,18625,4e8709a19a52c2741de8f0ab,-420,33.541088,-112.208596,Home (private),Phoenix,US,11:09:54,2013330,2013/3/30 11:09,Residence,0,33.5040619112426,-112.25862841420118,7,0,-1,2013-03-30 11:09:00,2013-03-30 04:09:00
14528,40273,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,13:29:00,2013330,2013/3/30 13:29,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-03-30 13:29:00,2013-03-30 06:29:00
33669,225693,4b589c3ff964a520206128e3,-420,33.509636,-112.07201,Breakfast Spot,Phoenix,US,14:32:34,2013330,2013/3/30 14:32,Food,4,33.52096371989529,-112.0698587486911,6,6,-1,2013-03-30 14:32:00,2013-03-30 07:32:00
28209,146309,4b54d994f964a520a5cf27e3,-420,33.611108,-111.994168,Grocery Store,Phoenix,US,14:38:24,2013330,2013/3/30 14:38,Shop & Service,5,33.60813345192308,-111.99399652884615,6,5,-1,2013-03-30 14:38:00,2013-03-30 07:38:00
25033,110706,4cd78a4689eb6dcbfb08361e,-420,33.461819,-112.005905,Home (private),Phoenix,US,14:46:19,2013330,2013/3/30 14:46,Residence,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-03-30 14:46:00,2013-03-30 07:46:00
32300,205652,4cb0d0dfb4b0a35d36d24cce,-420,33.508767,-112.049154,Automotive Shop,Phoenix,US,15:28:19,2013330,2013/3/30 15:28,Shop & Service,4,33.52096371989529,-112.0698587486911,3,4,-1,2013-03-30 15:28:00,2013-03-30 08:28:00
11901,26632,4c57b4c4744a0f47f2b0c9cb,-420,33.533882,-112.205764,Residential Building (Apartment / Condo),Phoenix,US,15:50:28,2013330,2013/3/30 15:50,Residence,0,33.5040619112426,-112.25862841420118,6,0,-1,2013-03-30 15:50:00,2013-03-30 08:50:00
7265,14399,4cd5a78a94848cfa70efe7b1,-420,33.505887,-112.273583,Cosmetics Shop,Phoenix,US,15:56:53,2013330,2013/3/30 15:56,Shop & Service,0,33.5040619112426,-112.25862841420118,7,0,-1,2013-03-30 15:56:00,2013-03-30 08:56:00
15663,46785,4baa3545f964a52057533ae3,-420,33.457175,-112.065001,Gym / Fitness Center,Phoenix,US,16:19:18,2013330,2013/3/30 16:19,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,3,-1,2013-03-30 16:19:00,2013-03-30 09:19:00
17790,55540,4a3854cbf964a520e99e1fe3,-420,33.431816999999995,-111.948838,Performing Arts Venue,Phoenix,US,16:25:30,2013330,2013/3/30 16:25,Arts & Entertainment,6,33.41852281040892,-111.98156154646841,2,6,-1,2013-03-30 16:25:00,2013-03-30 09:25:00
23469,94079,50e2180de4b0a2f21aee7c05,-420,33.510997,-112.083346,Gym / Fitness Center,Phoenix,US,16:41:56,2013330,2013/3/30 16:41,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-03-30 16:41:00,2013-03-30 09:41:00
1356,168,4d79c272f29ab60c2311f20a,-420,33.501775,-112.077445,Home (private),Phoenix,US,17:13:43,2013330,2013/3/30 17:13,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-30 17:13:00,2013-03-30 10:13:00
28210,146309,4b4fef06f964a520c91927e3,-420,33.625840999999994,-111.994586,Convenience Store,Phoenix,US,17:15:32,2013330,2013/3/30 17:15,Shop & Service,5,33.60813345192308,-111.99399652884615,6,5,-1,2013-03-30 17:15:00,2013-03-30 10:15:00
7071,13815,414b7a80f964a520d01c1fe3,-420,33.500469,-112.074053,Coffee Shop,Phoenix,US,17:17:50,2013330,2013/3/30 17:17,Drink,4,33.52096371989529,-112.0698587486911,7,3,-1,2013-03-30 17:17:00,2013-03-30 10:17:00
6479,12164,4e174cf07d8b8af913821f07,-420,33.620373,-112.118053,Residential Building (Apartment / Condo),Phoenix,US,17:18:35,2013330,2013/3/30 17:18,Residence,8,33.64824537209302,-112.09229006976744,3,8,5,2013-03-30 17:18:00,2013-03-30 10:18:00
31296,186128,4d7d4425d1c28eec5ac71a74,-420,33.624393,-112.030699,Jewelry Store,Phoenix,US,17:41:04,2013330,2013/3/30 17:41,Shop & Service,5,33.60813345192308,-111.99399652884615,2,5,-1,2013-03-30 17:41:00,2013-03-30 10:41:00
26248,122354,4e4fe7f1d4c0b6da5d8474c8,-420,33.625215000000004,-112.112495,Office,Phoenix,US,17:44:36,2013330,2013/3/30 17:44,Professional & Other Places,8,33.64824537209302,-112.09229006976744,1,8,-1,2013-03-30 17:44:00,2013-03-30 10:44:00
34255,237055,4b1163bef964a5207c7b23e3,-420,33.456025,-112.073518,Grocery Store,Phoenix,US,17:53:30,2013330,2013/3/30 17:53,Shop & Service,3,33.459221058139526,-112.07305906104652,3,4,-1,2013-03-30 17:53:00,2013-03-30 10:53:00
10369,23131,4b2430e5f964a5205a6324e3,-420,33.508511,-112.027601,Multiplex,Phoenix,US,18:10:24,2013330,2013/3/30 18:10,Arts & Entertainment,1,33.4931607434555,-112.00071044502614,6,7,-1,2013-03-30 18:10:00,2013-03-30 11:10:00
18495,59925,4ba52898f964a5207ae538e3,-420,33.63874000000001,-112.092326,Grocery Store,Phoenix,US,18:14:15,2013330,2013/3/30 18:14,Shop & Service,8,33.64824537209302,-112.09229006976744,7,2,-1,2013-03-30 18:14:00,2013-03-30 11:14:00
1357,168,4ecd28ec775b0e780e02d89e,-420,33.501475,-112.07438,Hotel,Phoenix,US,18:30:08,2013330,2013/3/30 18:30,Travel & Transport,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-30 18:30:00,2013-03-30 11:30:00
6480,12164,4cdafab8958f236ab832aa03,-420,33.6035,-111.983779,Parking,Phoenix,US,19:10:13,2013330,2013/3/30 19:10,Professional & Other Places,5,33.60813345192308,-111.99399652884615,3,8,5,2013-03-30 19:10:00,2013-03-30 12:10:00
6481,12164,4303cf80f964a52013271fe3,-420,33.60250300000001,-111.983728,Mall,Phoenix,US,19:10:47,2013330,2013/3/30 19:10,Shop & Service,5,33.60813345192308,-111.99399652884615,3,8,5,2013-03-30 19:10:00,2013-03-30 12:10:00
29181,157710,51567ddde4b0c35fc5362c55,-420,33.379603,-112.160906,Home (private),Phoenix,US,19:17:11,2013330,2013/3/30 19:17,Residence,7,33.447427633663374,-112.1794503861386,6,4,7,2013-03-30 19:17:00,2013-03-30 12:17:00
5438,11185,4a7d9a16f964a520e7ee1fe3,-420,33.537955,-112.057421,Bakery,Phoenix,US,19:28:36,2013330,2013/3/30 19:28,Food,4,33.52096371989529,-112.0698587486911,9,4,-1,2013-03-30 19:28:00,2013-03-30 12:28:00
13642,37357,4b0dc7ebf964a520055023e3,-420,33.478967,-111.984873,Grocery Store,Phoenix,US,19:29:51,2013330,2013/3/30 19:29,Shop & Service,1,33.4931607434555,-112.00071044502614,5,6,-1,2013-03-30 19:29:00,2013-03-30 12:29:00
5022,7821,4b33b402f964a520531d25e3,-420,33.611789,-112.110642,Record Shop,Phoenix,US,19:41:07,2013330,2013/3/30 19:41,Shop & Service,8,33.64824537209302,-112.09229006976744,7,8,-1,2013-03-30 19:41:00,2013-03-30 12:41:00
11902,26632,4c57b4c4744a0f47f2b0c9cb,-420,33.533882,-112.205764,Residential Building (Apartment / Condo),Phoenix,US,19:56:49,2013330,2013/3/30 19:56,Residence,0,33.5040619112426,-112.25862841420118,6,0,-1,2013-03-30 19:56:00,2013-03-30 12:56:00
24451,101750,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,19:58:32,2013330,2013/3/30 19:58,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2013-03-30 19:58:00,2013-03-30 12:58:00
31444,187837,4b259099f964a520e37324e3,-420,33.477218,-112.073507,New American Restaurant,Phoenix,US,20:07:32,2013330,2013/3/30 20:07,Food,3,33.459221058139526,-112.07305906104652,5,6,-1,2013-03-30 20:07:00,2013-03-30 13:07:00
4717,7031,4b4a397cf964a520877f26e3,-420,33.508005,-112.046345,Sporting Goods Shop,Phoenix,US,20:23:03,2013330,2013/3/30 20:23,Shop & Service,4,33.52096371989529,-112.0698587486911,9,4,-1,2013-03-30 20:23:00,2013-03-30 13:23:00
8418,18482,4a7bc3dff964a520c4eb1fe3,-420,33.533124,-112.260875,BBQ Joint,Phoenix,US,20:39:23,2013330,2013/3/30 20:39,Food,0,33.5040619112426,-112.25862841420118,6,1,0,2013-03-30 20:39:00,2013-03-30 13:39:00
35255,262734,4ae22eb3f964a520898b21e3,-420,33.510735,-112.085267,Grocery Store,Phoenix,US,20:42:07,2013330,2013/3/30 20:42,Shop & Service,4,33.52096371989529,-112.0698587486911,4,4,-1,2013-03-30 20:42:00,2013-03-30 13:42:00
13247,32996,4a959b44f964a520db2320e3,-420,33.465412,-112.278374,Fast Food Restaurant,Phoenix,US,20:47:09,2013330,2013/3/30 20:47,Food,0,33.5040619112426,-112.25862841420118,9,0,-1,2013-03-30 20:47:00,2013-03-30 13:47:00
22142,86822,4b54d994f964a520a5cf27e3,-420,33.611108,-111.994168,Grocery Store,Phoenix,US,20:50:30,2013330,2013/3/30 20:50,Shop & Service,5,33.60813345192308,-111.99399652884615,4,5,-1,2013-03-30 20:50:00,2013-03-30 13:50:00
33712,227576,4a9dc44cf964a520513920e3,-420,33.454073,-111.951027,Park,Phoenix,US,21:14:16,2013330,2013/3/30 21:14,Outdoors & Recreation,6,33.41852281040892,-111.98156154646841,5,2,-1,2013-03-30 21:14:00,2013-03-30 14:14:00
12806,31539,4a5f6187f964a5207cbf1fe3,-420,33.385049,-112.01879,Resort,Phoenix,US,21:20:24,2013330,2013/3/30 21:20,Travel & Transport,6,33.41852281040892,-111.98156154646841,5,6,-1,2013-03-30 21:20:00,2013-03-30 14:20:00
7072,13815,4c3f2dc48d99b713c4151b06,-420,33.488049,-112.057723,Residential Building (Apartment / Condo),Phoenix,US,21:24:44,2013330,2013/3/30 21:24,Residence,3,33.459221058139526,-112.07305906104652,7,3,-1,2013-03-30 21:24:00,2013-03-30 14:24:00
10619,23305,4e28b64dfa762797e5a0776c,-420,33.430132,-112.232441,Home (private),Phoenix,US,21:28:05,2013330,2013/3/30 21:28,Residence,7,33.447427633663374,-112.1794503861386,7,7,-1,2013-03-30 21:28:00,2013-03-30 14:28:00
27295,136160,4a7ca4e7f964a5200fed1fe3,-420,33.503764000000004,-112.10043799999998,Vietnamese Restaurant,Phoenix,US,22:02:26,2013330,2013/3/30 22:02,Food,4,33.52096371989529,-112.0698587486911,3,4,-1,2013-03-30 22:02:00,2013-03-30 15:02:00
1358,168,4acf3fe9f964a520e5d220e3,-420,33.447728000000005,-112.075071,Light Rail,Phoenix,US,22:10:18,2013330,2013/3/30 22:10,Travel & Transport,3,33.459221058139526,-112.07305906104652,6,4,-1,2013-03-30 22:10:00,2013-03-30 15:10:00
14529,40273,4f394b2ce4b0cc4ce569a3ec,-420,33.448078,-112.074252,Coffee Shop,Phoenix,US,22:15:05,2013330,2013/3/30 22:15,Drink,3,33.459221058139526,-112.07305906104652,4,6,-1,2013-03-30 22:15:00,2013-03-30 15:15:00
27243,135337,4e570336fa7624d9bbab93a9,-420,33.5814,-112.118829,Fried Chicken Joint,Phoenix,US,22:29:14,2013330,2013/3/30 22:29,Food,2,33.5951913539823,-112.15487550884956,7,4,-1,2013-03-30 22:29:00,2013-03-30 15:29:00
12256,29277,4b8aab62f964a520bb7832e3,-420,33.554682,-112.255322,Gym / Fitness Center,Phoenix,US,23:00:21,2013330,2013/3/30 23:00,Outdoors & Recreation,0,33.5040619112426,-112.25862841420118,3,0,-1,2013-03-30 23:00:00,2013-03-30 16:00:00
3663,4834,4b9ee3edf964a520dd0837e3,-420,33.551735,-112.184026,Hardware Store,Phoenix,US,23:05:18,2013330,2013/3/30 23:05,Shop & Service,2,33.5951913539823,-112.15487550884956,8,2,4,2013-03-30 23:05:00,2013-03-30 16:05:00
9212,18908,4c049930f56c2d7f4e831e66,-420,33.504868,-111.946287,Home (private),Phoenix,US,23:19:31,2013330,2013/3/30 23:19,Residence,1,33.4931607434555,-112.00071044502614,6,1,-1,2013-03-30 23:19:00,2013-03-30 16:19:00
3664,4834,4b5f8695f964a52089bf29e3,-420,33.551616,-112.179672,Department Store,Phoenix,US,23:28:49,2013330,2013/3/30 23:28,Shop & Service,2,33.5951913539823,-112.15487550884956,8,2,4,2013-03-30 23:28:00,2013-03-30 16:28:00
9258,19091,4af25bccf964a52086e721e3,-420,33.596748,-111.978621,Department Store,Phoenix,US,23:29:07,2013330,2013/3/30 23:29,Shop & Service,5,33.60813345192308,-111.99399652884615,6,5,-1,2013-03-30 23:29:00,2013-03-30 16:29:00
24000,98646,4a6b279df964a52010ce1fe3,-420,33.508712,-112.045815,Coffee Shop,Phoenix,US,23:31:59,2013330,2013/3/30 23:31,Drink,4,33.52096371989529,-112.0698587486911,8,1,-1,2013-03-30 23:31:00,2013-03-30 16:31:00
30209,170418,4cd8bc621891236ad4fe370b,-420,33.451012,-112.073153,Building,Phoenix,US,23:36:27,2013330,2013/3/30 23:36,Professional & Other Places,3,33.459221058139526,-112.07305906104652,7,3,-1,2013-03-30 23:36:00,2013-03-30 16:36:00
17399,54383,4df32c1dae609e69dd98bd0a,-420,33.668211,-112.195108,Bridge,Phoenix,US,23:54:51,2013330,2013/3/30 23:54,Outdoors & Recreation,2,33.5951913539823,-112.15487550884956,8,4,-1,2013-03-30 23:54:00,2013-03-30 16:54:00
31722,190616,5144df3fe4b071f0e66d9f06,-420,33.458871,-112.068861,Asian Restaurant,Phoenix,US,23:58:49,2013330,2013/3/30 23:58,Food,3,33.459221058139526,-112.07305906104652,5,4,3,2013-03-30 23:58:00,2013-03-30 16:58:00
28041,144226,4d9e33c20efda0934b2cac28,-420,33.522971000000005,-112.049389,Sports Bar,Phoenix,US,0:11:58,2013331,2013/3/31 0:11,Nightlife Spot,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-03-31 00:11:00,2013-03-30 17:11:00
27820,142862,4bf1afcad39ad13aa688aa0e,-420,33.592806,-111.980128,Gym / Fitness Center,Phoenix,US,0:16:10,2013331,2013/3/31 0:16,Outdoors & Recreation,5,33.60813345192308,-111.99399652884615,8,5,-1,2013-03-31 00:16:00,2013-03-30 17:16:00
13248,32996,413ba880f964a520b41b1fe3,-420,33.448643,-112.071453,Sports Bar,Phoenix,US,0:35:04,2013331,2013/3/31 0:35,Nightlife Spot,3,33.459221058139526,-112.07305906104652,9,0,-1,2013-03-31 00:35:00,2013-03-30 17:35:00
31593,188952,4ada266cf964a520281f21e3,-420,33.507158000000004,-112.274089,Hardware Store,Phoenix,US,0:40:31,2013331,2013/3/31 0:40,Shop & Service,0,33.5040619112426,-112.25862841420118,4,0,-1,2013-03-31 00:40:00,2013-03-30 17:40:00
1361,168,4abd5667f964a520cb8920e3,-420,33.448853,-112.073931,Train Station,Phoenix,US,0:56:25,2013331,2013/3/31 0:56,Travel & Transport,3,33.459221058139526,-112.07305906104652,6,4,-1,2013-03-31 00:56:00,2013-03-30 17:56:00
27296,136160,50e2180de4b0a2f21aee7c05,-420,33.510997,-112.083346,Gym / Fitness Center,Phoenix,US,0:57:14,2013331,2013/3/31 0:57,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,3,4,-1,2013-03-31 00:57:00,2013-03-30 17:57:00
13249,32996,4b155041f964a52037b023e3,-420,33.445829,-112.071168,Basketball Stadium,Phoenix,US,1:05:38,2013331,2013/3/31 1:05,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,9,0,-1,2013-03-31 01:05:00,2013-03-30 18:05:00
29157,157706,4b155041f964a52037b023e3,-420,33.445829,-112.071168,Basketball Stadium,Phoenix,US,1:11:55,2013331,2013/3/31 1:11,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,5,6,-1,2013-03-31 01:11:00,2013-03-30 18:11:00
1368,168,4bfb637b8f32ef3b981605aa,-420,33.501412,-112.073821,Train Station,Phoenix,US,1:11:06,2013331,2013/3/31 1:11,Travel & Transport,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 01:11:00,2013-03-30 18:11:00
1369,168,4cf19bb87e93f04d163e4e69,-420,33.501775,-112.077445,Home (private),Phoenix,US,1:25:56,2013331,2013/3/31 1:25,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 01:25:00,2013-03-30 18:25:00
35185,257726,4a3c61d2f964a52077a11fe3,-420,33.523920000000004,-112.047222,Southern / Soul Food Restaurant,Phoenix,US,1:39:31,2013331,2013/3/31 1:39,Food,4,33.52096371989529,-112.0698587486911,5,4,-1,2013-03-31 01:39:00,2013-03-30 18:39:00
25876,118362,4d1e44dfbdd7a093ffd1dbce,-420,33.635154,-112.160906,Home (private),Phoenix,US,1:45:05,2013331,2013/3/31 1:45,Residence,2,33.5951913539823,-112.15487550884956,5,3,2,2013-03-31 01:45:00,2013-03-30 18:45:00
29097,157138,4b40f475f964a52029be25e3,-420,33.576377,-112.117944,Salad Place,Phoenix,US,1:49:43,2013331,2013/3/31 1:49,Food,2,33.5951913539823,-112.15487550884956,8,7,-1,2013-03-31 01:49:00,2013-03-30 18:49:00
21090,76554,4b2c3701f964a520efc324e3,-420,33.662059,-112.116761,Burger Joint,Phoenix,US,1:59:50,2013331,2013/3/31 1:59,Food,8,33.64824537209302,-112.09229006976744,6,5,-1,2013-03-31 01:59:00,2013-03-30 18:59:00
19233,64249,4a6695cbf964a520c0c81fe3,-420,33.490891,-112.047951,Gay Bar,Phoenix,US,2:07:23,2013331,2013/3/31 2:07,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,1,-1,2013-03-31 02:07:00,2013-03-30 19:07:00
17669,55295,4ada8485f964a520312321e3,-420,33.451021000000004,-112.070666,Theater,Phoenix,US,2:08:28,2013331,2013/3/31 2:08,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,4,3,-1,2013-03-31 02:08:00,2013-03-30 19:08:00
34845,254308,4a52a9d7f964a520deb11fe3,-420,33.535332000000004,-112.261348,Multiplex,Phoenix,US,2:49:39,2013331,2013/3/31 2:49,Arts & Entertainment,0,33.5040619112426,-112.25862841420118,5,0,-1,2013-03-31 02:49:00,2013-03-30 19:49:00
30571,174767,4b155041f964a52037b023e3,-420,33.445829,-112.071168,Basketball Stadium,Phoenix,US,3:00:18,2013331,2013/3/31 3:00,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,4,3,-1,2013-03-31 03:00:00,2013-03-30 20:00:00
23555,94447,4c575aba12f0d13acf0307ad,-420,33.612264,-112.120809,Bowling Alley,Phoenix,US,3:01:36,2013331,2013/3/31 3:01,Arts & Entertainment,2,33.5951913539823,-112.15487550884956,4,2,-1,2013-03-31 03:01:00,2013-03-30 20:01:00
28921,156255,4ab2ee42f964a520066d20e3,-420,33.509485999999995,-112.040326,Pizza Place,Phoenix,US,3:20:10,2013331,2013/3/31 3:20,Food,4,33.52096371989529,-112.0698587486911,4,3,-1,2013-03-31 03:20:00,2013-03-30 20:20:00
24602,104599,4c0709d92e80a593bd2075f9,-420,33.385023,-111.964519,Salon / Barbershop,Phoenix,US,3:22:44,2013331,2013/3/31 3:22,Shop & Service,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-03-31 03:22:00,2013-03-30 20:22:00
7073,13815,4fbbbe56e4b0b3a994e22134,-420,33.487823,-112.048088,Gas Station / Garage,Phoenix,US,3:29:36,2013331,2013/3/31 3:29,Shop & Service,3,33.459221058139526,-112.07305906104652,7,3,-1,2013-03-31 03:29:00,2013-03-30 20:29:00
